iso_week,origin_date,origin_is_partial_week,base_price,regime,training_mode,horizon_days,role,target_date,target_date_estimated,probability_up,threshold,prediction,forecast_log_return,forecast_return_pct,forecast_price,forecast_price_change,forecast_interval_lower,forecast_interval_upper,forecast_interval_level,point_forecast_direction,direction_price_agree,point_forecast_clipped,point_forecast_validation_eligible,actual,actual_log_return,actual_price,point_abs_error_price,point_abs_error_pct,hit,train_count,train_label_end,point_train_label_end,feature_hash,validation_eligible,evidence_n,evidence_da,evidence_balanced_da,evidence_min_recall,evidence_brier,evidence_score,eligible_for_direction,selected,selection_rank,decision_direction,decision_action,decision_status,promotion_gate_passed,primary_horizon,selected_horizons,decision_confidence_proxy,decision_forecast_price,decision_forecast_return_pct,decision_forecast_interval_lower,decision_forecast_interval_upper,decision_actual,decision_hit,image_path
2025-W15,2025-04-11,False,4275.9,transition,frozen_pre_2025,30,swing,2025-05-23,False,0.543326,0.6,DOWN,0.005786,0.5803,4300.71,24.81,4023.62,4596.88,0.8,UP,False,False,False,0.0,-0.029951,4149.73,150.98,3.6383,True,1276,2024-12-30,2024-12-30,f5cc903ce6844b37,False,104,0.451923,0.447037,0.32,0.337597,0.433199,False,False,7,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4280.25,0.1017,4163.79,4399.96,1.0,,usdcop/directional_replay_2025_W15.png
2025-W16,2025-04-18,False,4309.0,risk_on,frozen_pre_2025,1,execution,2025-04-21,False,0.465792,0.55,DOWN,-8.5e-05,-0.0085,4308.63,-0.37,4263.52,4354.22,0.8,DOWN,True,False,False,0.0,-0.006916,4279.3,29.33,0.6855,True,1305,2024-12-30,2024-12-30,783ecbdec4595223,True,104,0.605769,0.555303,0.227273,0.246818,0.48873,False,False,1,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4311.44,0.0566,4194.13,4432.03,0.0,,usdcop/directional_replay_2025_W16.png
2025-W16,2025-04-18,False,4309.0,risk_on,frozen_pre_2025,5,tactical,2025-04-25,False,0.472356,0.45,UP,0.000566,0.0566,4311.44,2.44,4194.13,4432.03,0.8,UP,True,False,False,0.0,-0.022075,4214.92,96.52,2.2899,False,1301,2024-12-30,2024-12-30,dbbaaeaae61164cb,False,104,0.509615,0.49063,0.326087,0.263375,0.463392,False,True,2,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4311.44,0.0566,4194.13,4432.03,0.0,,usdcop/directional_replay_2025_W16.png
2025-W16,2025-04-18,False,4309.0,risk_on,frozen_pre_2025,10,tactical,2025-05-02,False,0.332454,0.45,DOWN,0.000392,0.0392,4310.69,1.69,4144.89,4483.12,0.8,UP,False,False,False,0.0,-0.014846,4245.5,65.19,1.5355,True,1296,2024-12-30,2024-12-30,ff5277be1db3a312,False,104,0.471154,0.466605,0.387755,0.279044,0.458424,False,False,4,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4311.44,0.0566,4194.13,4432.03,0.0,,usdcop/directional_replay_2025_W16.png
2025-W16,2025-04-18,False,4309.0,risk_on,frozen_pre_2025,15,tactical,2025-05-09,False,0.316759,0.45,DOWN,0.001154,0.1155,4313.97,4.97,4102.9,4535.91,0.8,UP,False,False,False,0.0,-0.021203,4218.6,95.37,2.2608,True,1291,2024-12-30,2024-12-30,15dc7ab56cb103d2,False,104,0.480769,0.459091,0.318182,0.283538,0.443427,False,False,5,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4311.44,0.0566,4194.13,4432.03,0.0,,usdcop/directional_replay_2025_W16.png
2025-W16,2025-04-18,False,4309.0,risk_on,frozen_pre_2025,20,swing,2025-05-16,False,0.472668,0.4,UP,0.000415,0.0415,4310.79,1.79,4076.87,4558.13,0.8,UP,True,False,False,0.0,-0.031836,4173.98,136.81,3.2776,False,1286,2024-12-30,2024-12-30,fe8038e81873cb0d,True,104,0.471154,0.484416,0.254545,0.321836,0.438906,False,False,6,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4311.44,0.0566,4194.13,4432.03,0.0,,usdcop/directional_replay_2025_W16.png
2025-W16,2025-04-18,False,4309.0,risk_on,frozen_pre_2025,25,swing,2025-05-23,False,0.379984,0.55,DOWN,-0.002237,-0.2235,4299.37,-9.63,4031.1,4585.49,0.8,DOWN,True,False,False,0.0,-0.037663,4149.73,149.64,3.606,True,1281,2024-12-30,2024-12-30,10d56131505b0874,False,104,0.5,0.478788,0.340909,0.312106,0.459697,False,True,3,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4311.44,0.0566,4194.13,4432.03,0.0,,usdcop/directional_replay_2025_W16.png
2025-W16,2025-04-18,False,4309.0,risk_on,frozen_pre_2025,30,swing,2025-05-30,False,0.389828,0.6,DOWN,-0.00271,-0.2707,4297.34,-11.66,4020.46,4593.28,0.8,DOWN,True,False,False,0.0,-0.03552,4158.63,138.71,3.3354,True,1276,2024-12-30,2024-12-30,f5cc903ce6844b37,False,104,0.451923,0.447037,0.32,0.337597,0.433199,False,False,7,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4311.44,0.0566,4194.13,4432.03,0.0,,usdcop/directional_replay_2025_W16.png
2025-W17,2025-04-25,False,4214.92,transition,frozen_pre_2025,1,execution,2025-04-28,False,0.504749,0.55,DOWN,0.00022,0.022,4215.85,0.93,4171.7,4260.46,0.8,UP,False,False,False,1.0,0.000254,4215.99,0.14,0.0034,False,1305,2024-12-30,2024-12-30,783ecbdec4595223,True,104,0.605769,0.555303,0.227273,0.246818,0.48873,False,False,1,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4219.77,0.115,4104.96,4337.79,1.0,,usdcop/directional_replay_2025_W17.png
2025-W17,2025-04-25,False,4214.92,transition,frozen_pre_2025,5,tactical,2025-05-02,False,0.506121,0.45,UP,0.001149,0.115,4219.77,4.85,4104.96,4337.79,0.8,UP,True,False,False,1.0,0.007229,4245.5,25.73,0.6061,True,1301,2024-12-30,2024-12-30,dbbaaeaae61164cb,False,104,0.509615,0.49063,0.326087,0.263375,0.463392,False,True,2,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4219.77,0.115,4104.96,4337.79,1.0,,usdcop/directional_replay_2025_W17.png
2025-W17,2025-04-25,False,4214.92,transition,frozen_pre_2025,10,tactical,2025-05-09,False,0.345139,0.45,DOWN,0.00042,0.0421,4216.69,1.77,4054.51,4385.37,0.8,UP,False,False,False,1.0,0.000873,4218.6,1.91,0.0452,False,1296,2024-12-30,2024-12-30,ff5277be1db3a312,False,104,0.471154,0.466605,0.387755,0.279044,0.458424,False,False,4,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4219.77,0.115,4104.96,4337.79,1.0,,usdcop/directional_replay_2025_W17.png
2025-W17,2025-04-25,False,4214.92,transition,frozen_pre_2025,15,tactical,2025-05-16,False,0.330605,0.45,DOWN,0.001196,0.1196,4219.96,5.04,4013.49,4437.06,0.8,UP,False,False,False,0.0,-0.009761,4173.98,45.98,1.1016,True,1291,2024-12-30,2024-12-30,15dc7ab56cb103d2,False,104,0.480769,0.459091,0.318182,0.283538,0.443427,False,False,5,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4219.77,0.115,4104.96,4337.79,1.0,,usdcop/directional_replay_2025_W17.png
2025-W17,2025-04-25,False,4214.92,transition,frozen_pre_2025,20,swing,2025-05-23,False,0.467256,0.4,UP,0.00054,0.054,4217.2,2.28,3988.36,4459.16,0.8,UP,True,False,False,0.0,-0.015587,4149.73,67.47,1.6258,False,1286,2024-12-30,2024-12-30,fe8038e81873cb0d,True,104,0.471154,0.484416,0.254545,0.321836,0.438906,False,False,6,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4219.77,0.115,4104.96,4337.79,1.0,,usdcop/directional_replay_2025_W17.png
2025-W17,2025-04-25,False,4214.92,transition,frozen_pre_2025,25,swing,2025-05-30,False,0.377271,0.55,DOWN,-0.002367,-0.2364,4204.95,-9.97,3942.58,4484.79,0.8,DOWN,True,False,False,0.0,-0.013445,4158.63,46.32,1.1139,True,1281,2024-12-30,2024-12-30,10d56131505b0874,False,104,0.5,0.478788,0.340909,0.312106,0.459697,False,True,3,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4219.77,0.115,4104.96,4337.79,1.0,,usdcop/directional_replay_2025_W17.png
2025-W17,2025-04-25,False,4214.92,transition,frozen_pre_2025,30,swing,2025-06-06,False,0.393308,0.6,DOWN,-0.002815,-0.2811,4203.07,-11.85,3932.27,4492.52,0.8,DOWN,True,False,False,0.0,-0.024626,4112.39,90.68,2.2051,True,1276,2024-12-30,2024-12-30,f5cc903ce6844b37,False,104,0.451923,0.447037,0.32,0.337597,0.433199,False,False,7,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4219.77,0.115,4104.96,4337.79,1.0,,usdcop/directional_replay_2025_W17.png
2025-W18,2025-05-02,False,4245.5,risk_on,frozen_pre_2025,1,execution,2025-05-05,False,0.476632,0.55,DOWN,6.7e-05,0.0067,4245.78,0.28,4201.33,4290.71,0.8,UP,False,False,False,1.0,0.012244,4297.8,52.02,1.2103,False,1305,2024-12-30,2024-12-30,783ecbdec4595223,True,104,0.605769,0.555303,0.227273,0.246818,0.48873,False,False,1,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4250.19,0.1106,4134.55,4369.07,0.0,,usdcop/directional_replay_2025_W18.png
2025-W18,2025-05-02,False,4245.5,risk_on,frozen_pre_2025,5,tactical,2025-05-09,False,0.497859,0.45,UP,0.001105,0.1106,4250.19,4.69,4134.55,4369.07,0.8,UP,True,False,False,0.0,-0.006356,4218.6,31.59,0.7489,False,1301,2024-12-30,2024-12-30,dbbaaeaae61164cb,False,104,0.509615,0.49063,0.326087,0.263375,0.463392,False,True,2,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4250.19,0.1106,4134.55,4369.07,0.0,,usdcop/directional_replay_2025_W18.png
2025-W18,2025-05-02,False,4245.5,risk_on,frozen_pre_2025,10,tactical,2025-05-16,False,0.300018,0.45,DOWN,-8.4e-05,-0.0084,4245.14,-0.36,4081.86,4414.95,0.8,DOWN,True,False,False,0.0,-0.01699,4173.98,71.16,1.7049,True,1296,2024-12-30,2024-12-30,ff5277be1db3a312,False,104,0.471154,0.466605,0.387755,0.279044,0.458424,False,False,4,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4250.19,0.1106,4134.55,4369.07,0.0,,usdcop/directional_replay_2025_W18.png
2025-W18,2025-05-02,False,4245.5,risk_on,frozen_pre_2025,15,tactical,2025-05-23,False,0.303692,0.45,DOWN,0.000772,0.0772,4248.78,3.28,4040.89,4467.36,0.8,UP,False,False,False,0.0,-0.022816,4149.73,99.05,2.3869,True,1291,2024-12-30,2024-12-30,15dc7ab56cb103d2,False,104,0.480769,0.459091,0.318182,0.283538,0.443427,False,False,5,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4250.19,0.1106,4134.55,4369.07,0.0,,usdcop/directional_replay_2025_W18.png
2025-W18,2025-05-02,False,4245.5,risk_on,frozen_pre_2025,20,swing,2025-05-30,False,0.463509,0.4,UP,-0.000412,-0.0412,4243.75,-1.75,4013.47,4487.24,0.8,DOWN,False,False,False,0.0,-0.020674,4158.63,85.12,2.0469,False,1286,2024-12-30,2024-12-30,fe8038e81873cb0d,True,104,0.471154,0.484416,0.254545,0.321836,0.438906,False,False,6,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4250.19,0.1106,4134.55,4369.07,0.0,,usdcop/directional_replay_2025_W18.png
2025-W18,2025-05-02,False,4245.5,risk_on,frozen_pre_2025,25,swing,2025-06-06,False,0.373203,0.55,DOWN,-0.002545,-0.2542,4234.71,-10.79,3970.47,4516.53,0.8,DOWN,True,False,False,0.0,-0.031855,4112.39,122.32,2.9744,True,1281,2024-12-30,2024-12-30,10d56131505b0874,False,104,0.5,0.478788,0.340909,0.312106,0.459697,False,True,3,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4250.19,0.1106,4134.55,4369.07,0.0,,usdcop/directional_replay_2025_W18.png
2025-W18,2025-05-02,False,4245.5,risk_on,frozen_pre_2025,30,swing,2025-06-13,False,0.389536,0.6,DOWN,-0.003034,-0.3029,4232.64,-12.86,3959.94,4524.12,0.8,DOWN,True,False,False,0.0,-0.027405,4130.73,101.91,2.4671,True,1276,2024-12-30,2024-12-30,f5cc903ce6844b37,False,104,0.451923,0.447037,0.32,0.337597,0.433199,False,False,7,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4250.19,0.1106,4134.55,4369.07,0.0,,usdcop/directional_replay_2025_W18.png
2025-W19,2025-05-09,False,4218.6,transition,frozen_pre_2025,1,execution,2025-05-12,False,0.501191,0.55,DOWN,-6.1e-05,-0.0061,4218.34,-0.26,4174.17,4262.98,0.8,DOWN,True,False,False,1.0,0.001431,4224.64,6.3,0.1491,False,1305,2024-12-30,2024-12-30,783ecbdec4595223,True,104,0.605769,0.555303,0.227273,0.246818,0.48873,False,False,1,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4224.2,0.1327,4109.26,4342.34,0.0,,usdcop/directional_replay_2025_W19.png
2025-W19,2025-05-09,False,4218.6,transition,frozen_pre_2025,5,tactical,2025-05-16,False,0.524767,0.45,UP,0.001326,0.1327,4224.2,5.6,4109.26,4342.34,0.8,UP,True,False,False,0.0,-0.010633,4173.98,50.22,1.2031,False,1301,2024-12-30,2024-12-30,dbbaaeaae61164cb,False,104,0.509615,0.49063,0.326087,0.263375,0.463392,False,True,2,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4224.2,0.1327,4109.26,4342.34,0.0,,usdcop/directional_replay_2025_W19.png
2025-W19,2025-05-09,False,4218.6,transition,frozen_pre_2025,10,tactical,2025-05-23,False,0.479231,0.45,UP,0.002353,0.2356,4228.54,9.94,4065.9,4397.68,0.8,UP,True,False,False,0.0,-0.01646,4149.73,78.81,1.8991,False,1296,2024-12-30,2024-12-30,ff5277be1db3a312,False,104,0.471154,0.466605,0.387755,0.279044,0.458424,False,False,4,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4224.2,0.1327,4109.26,4342.34,0.0,,usdcop/directional_replay_2025_W19.png
2025-W19,2025-05-09,False,4218.6,transition,frozen_pre_2025,15,tactical,2025-05-30,False,0.445645,0.45,DOWN,0.003717,0.3724,4234.31,15.71,4027.13,4452.15,0.8,UP,False,False,False,0.0,-0.014318,4158.63,75.68,1.8199,True,1291,2024-12-30,2024-12-30,15dc7ab56cb103d2,False,104,0.480769,0.459091,0.318182,0.283538,0.443427,False,False,5,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4224.2,0.1327,4109.26,4342.34,0.0,,usdcop/directional_replay_2025_W19.png
2025-W19,2025-05-09,False,4218.6,transition,frozen_pre_2025,20,swing,2025-06-06,False,0.548979,0.4,UP,0.004366,0.4375,4237.06,18.46,4007.14,4480.17,0.8,UP,True,False,False,0.0,-0.025499,4112.39,124.67,3.0315,False,1286,2024-12-30,2024-12-30,fe8038e81873cb0d,True,104,0.471154,0.484416,0.254545,0.321836,0.438906,False,False,6,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4224.2,0.1327,4109.26,4342.34,0.0,,usdcop/directional_replay_2025_W19.png
2025-W19,2025-05-09,False,4218.6,transition,frozen_pre_2025,25,swing,2025-06-13,False,0.459343,0.55,DOWN,0.001398,0.1399,4224.5,5.9,3960.91,4505.64,0.8,UP,False,False,False,0.0,-0.021049,4130.73,93.77,2.2702,True,1281,2024-12-30,2024-12-30,10d56131505b0874,False,104,0.5,0.478788,0.340909,0.312106,0.459697,False,True,3,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4224.2,0.1327,4109.26,4342.34,0.0,,usdcop/directional_replay_2025_W19.png
2025-W19,2025-05-09,False,4218.6,transition,frozen_pre_2025,30,swing,2025-06-20,False,0.467448,0.6,DOWN,0.001197,0.1197,4223.65,5.05,3951.53,4514.52,0.8,UP,False,False,False,0.0,-0.030135,4093.37,130.28,3.1827,True,1276,2024-12-30,2024-12-30,f5cc903ce6844b37,False,104,0.451923,0.447037,0.32,0.337597,0.433199,False,False,7,FLAT,FLAT,ABSTAIN,False,5,5|25,0.0,4224.2,0.1327,4109.26,4342.34,0.0,,usdcop/directional_replay_2025_W19.png
2025-W20,2025-05-16,False,4173.98,transition,frozen_pre_2025,1,execution,2025-05-19,False,0.497497,0.55,DOWN,0.000377,0.0377,4175.55,1.57,4131.83,4219.74,0.8,UP,False,False,False,0.0,-0.000721,4170.97,4.58,0.1099,True,1305,2024-12-30,2024-12-30,783ecbdec4595223,True,104,0.605769,0.555303,0.227273,0.246818,0.48873,False,False,1,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.347873,4182.29,0.199,4068.5,4299.26,0.0,False,usdcop/directional_replay_2025_W20.png
2025-W20,2025-05-16,False,4173.98,transition,frozen_pre_2025,5,tactical,2025-05-23,False,0.576783,0.45,UP,0.001988,0.199,4182.29,8.31,4068.5,4299.26,0.8,UP,True,False,False,0.0,-0.005827,4149.73,32.56,0.7846,False,1301,2024-12-30,2024-12-30,dbbaaeaae61164cb,False,104,0.509615,0.49063,0.326087,0.263375,0.463392,False,True,2,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.347873,4182.29,0.199,4068.5,4299.26,0.0,False,usdcop/directional_replay_2025_W20.png
2025-W20,2025-05-16,False,4173.98,transition,frozen_pre_2025,10,tactical,2025-05-30,False,0.471257,0.45,UP,0.002805,0.2809,4185.7,11.72,4024.71,4353.14,0.8,UP,True,False,False,0.0,-0.003684,4158.63,27.07,0.651,False,1296,2024-12-30,2024-12-30,ff5277be1db3a312,False,104,0.471154,0.466605,0.387755,0.279044,0.458424,False,False,4,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.347873,4182.29,0.199,4068.5,4299.26,0.0,False,usdcop/directional_replay_2025_W20.png
2025-W20,2025-05-16,False,4173.98,transition,frozen_pre_2025,15,tactical,2025-06-06,False,0.463284,0.45,UP,0.004115,0.4124,4191.19,17.21,3986.12,4406.81,0.8,UP,True,False,False,0.0,-0.014866,4112.39,78.8,1.9162,False,1291,2024-12-30,2024-12-30,15dc7ab56cb103d2,False,104,0.480769,0.459091,0.318182,0.283538,0.443427,False,False,5,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.347873,4182.29,0.199,4068.5,4299.26,0.0,False,usdcop/directional_replay_2025_W20.png
2025-W20,2025-05-16,False,4173.98,transition,frozen_pre_2025,20,swing,2025-06-13,False,0.633418,0.4,UP,0.008796,0.8835,4210.86,36.88,3982.36,4452.46,0.8,UP,True,False,False,0.0,-0.010416,4130.73,80.13,1.9398,False,1286,2024-12-30,2024-12-30,fe8038e81873cb0d,True,104,0.471154,0.484416,0.254545,0.321836,0.438906,False,False,6,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.347873,4182.29,0.199,4068.5,4299.26,0.0,False,usdcop/directional_replay_2025_W20.png
2025-W20,2025-05-16,False,4173.98,transition,frozen_pre_2025,25,swing,2025-06-20,False,0.562366,0.55,UP,0.008267,0.8301,4208.63,34.65,3946.02,4488.71,0.8,UP,True,False,False,0.0,-0.019501,4093.37,115.26,2.8158,False,1281,2024-12-30,2024-12-30,10d56131505b0874,False,104,0.5,0.478788,0.340909,0.312106,0.459697,False,True,3,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.347873,4182.29,0.199,4068.5,4299.26,0.0,False,usdcop/directional_replay_2025_W20.png
2025-W20,2025-05-16,False,4173.98,transition,frozen_pre_2025,30,swing,2025-06-27,False,0.586475,0.6,DOWN,0.008952,0.8992,4211.51,37.53,3940.17,4501.54,0.8,UP,False,False,False,0.0,-0.019484,4093.44,118.07,2.8844,True,1276,2024-12-30,2024-12-30,f5cc903ce6844b37,False,104,0.451923,0.447037,0.32,0.337597,0.433199,False,False,7,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.347873,4182.29,0.199,4068.5,4299.26,0.0,False,usdcop/directional_replay_2025_W20.png
2025-W21,2025-05-23,False,4149.73,transition,frozen_pre_2025,1,execution,2025-05-26,False,0.426546,0.55,DOWN,4.4e-05,0.0044,4149.91,0.18,4106.46,4193.82,0.8,UP,False,False,False,0.0,-0.000764,4146.56,3.35,0.0808,True,1305,2024-12-30,2024-12-30,783ecbdec4595223,True,104,0.605769,0.555303,0.227273,0.246818,0.48873,False,False,1,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.37903,4156.74,0.1688,4043.64,4273.0,1.0,True,usdcop/directional_replay_2025_W21.png
2025-W21,2025-05-23,False,4149.73,transition,frozen_pre_2025,5,tactical,2025-05-30,False,0.578639,0.45,UP,0.001687,0.1688,4156.74,7.01,4043.64,4273.0,0.8,UP,True,False,False,1.0,0.002142,4158.63,1.89,0.0456,True,1301,2024-12-30,2024-12-30,dbbaaeaae61164cb,False,104,0.509615,0.49063,0.326087,0.263375,0.463392,False,True,2,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.37903,4156.74,0.1688,4043.64,4273.0,1.0,True,usdcop/directional_replay_2025_W21.png
2025-W21,2025-05-23,False,4149.73,transition,frozen_pre_2025,10,tactical,2025-06-06,False,0.485537,0.45,UP,0.002911,0.2915,4161.83,12.1,4001.75,4328.3,0.8,UP,True,False,False,0.0,-0.009039,4112.39,49.44,1.2021,False,1296,2024-12-30,2024-12-30,ff5277be1db3a312,False,104,0.471154,0.466605,0.387755,0.279044,0.458424,False,False,4,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.37903,4156.74,0.1688,4043.64,4273.0,1.0,True,usdcop/directional_replay_2025_W21.png
2025-W21,2025-05-23,False,4149.73,transition,frozen_pre_2025,15,tactical,2025-06-13,False,0.474061,0.45,UP,0.004197,0.4206,4167.18,17.45,3963.29,4381.57,0.8,UP,True,False,False,0.0,-0.004589,4130.73,36.45,0.8825,False,1291,2024-12-30,2024-12-30,15dc7ab56cb103d2,False,104,0.480769,0.459091,0.318182,0.283538,0.443427,False,False,5,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.37903,4156.74,0.1688,4043.64,4273.0,1.0,True,usdcop/directional_replay_2025_W21.png
2025-W21,2025-05-23,False,4149.73,transition,frozen_pre_2025,20,swing,2025-06-20,False,0.631235,0.4,UP,0.008539,0.8576,4185.32,35.59,3958.21,4425.46,0.8,UP,True,False,False,0.0,-0.013675,4093.37,91.95,2.2463,False,1286,2024-12-30,2024-12-30,fe8038e81873cb0d,True,104,0.471154,0.484416,0.254545,0.321836,0.438906,False,False,6,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.37903,4156.74,0.1688,4043.64,4273.0,1.0,True,usdcop/directional_replay_2025_W21.png
2025-W21,2025-05-23,False,4149.73,transition,frozen_pre_2025,25,swing,2025-06-27,False,0.572973,0.55,UP,0.008752,0.8791,4186.21,36.48,3925.0,4464.8,0.8,UP,True,False,False,0.0,-0.013658,4093.44,92.77,2.2663,False,1281,2024-12-30,2024-12-30,10d56131505b0874,False,104,0.5,0.478788,0.340909,0.312106,0.459697,False,True,3,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.37903,4156.74,0.1688,4043.64,4273.0,1.0,True,usdcop/directional_replay_2025_W21.png
2025-W21,2025-05-23,False,4149.73,transition,frozen_pre_2025,30,swing,2025-07-04,False,0.593856,0.6,DOWN,0.009471,0.9516,4189.22,39.49,3919.31,4477.71,0.8,UP,False,False,False,0.0,-0.036384,4001.46,187.76,4.6922,True,1276,2024-12-30,2024-12-30,f5cc903ce6844b37,False,104,0.451923,0.447037,0.32,0.337597,0.433199,False,False,7,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.37903,4156.74,0.1688,4043.64,4273.0,1.0,True,usdcop/directional_replay_2025_W21.png
2025-W22,2025-05-30,False,4158.63,transition,frozen_pre_2025,1,execution,2025-06-02,False,0.455977,0.55,DOWN,0.000138,0.0138,4159.2,0.57,4115.65,4203.21,0.8,UP,False,False,False,0.0,-0.002012,4150.27,8.93,0.2153,True,1305,2024-12-30,2024-12-30,783ecbdec4595223,True,104,0.605769,0.555303,0.227273,0.246818,0.48873,False,False,1,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.443412,4166.99,0.2011,4053.62,4283.54,0.0,False,usdcop/directional_replay_2025_W22.png
2025-W22,2025-05-30,False,4158.63,transition,frozen_pre_2025,5,tactical,2025-06-06,False,0.604982,0.45,UP,0.002009,0.2011,4166.99,8.36,4053.62,4283.54,0.8,UP,True,False,False,0.0,-0.011181,4112.39,54.6,1.3277,False,1301,2024-12-30,2024-12-30,dbbaaeaae61164cb,False,104,0.509615,0.49063,0.326087,0.263375,0.463392,False,True,2,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.443412,4166.99,0.2011,4053.62,4283.54,0.0,False,usdcop/directional_replay_2025_W22.png
2025-W22,2025-05-30,False,4158.63,transition,frozen_pre_2025,10,tactical,2025-06-13,False,0.466028,0.45,UP,0.002788,0.2791,4170.24,11.61,4009.84,4337.05,0.8,UP,True,False,False,0.0,-0.006732,4130.73,39.51,0.9565,False,1296,2024-12-30,2024-12-30,ff5277be1db3a312,False,104,0.471154,0.466605,0.387755,0.279044,0.458424,False,False,4,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.443412,4166.99,0.2011,4053.62,4283.54,0.0,False,usdcop/directional_replay_2025_W22.png
2025-W22,2025-05-30,False,4158.63,transition,frozen_pre_2025,15,tactical,2025-06-20,False,0.464087,0.45,UP,0.004184,0.4193,4176.07,17.44,3971.74,4390.91,0.8,UP,True,False,False,0.0,-0.015817,4093.37,82.7,2.0202,False,1291,2024-12-30,2024-12-30,15dc7ab56cb103d2,False,104,0.480769,0.459091,0.318182,0.283538,0.443427,False,False,5,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.443412,4166.99,0.2011,4053.62,4283.54,0.0,False,usdcop/directional_replay_2025_W22.png
2025-W22,2025-05-30,False,4158.63,transition,frozen_pre_2025,20,swing,2025-06-27,False,0.63493,0.4,UP,0.008453,0.8489,4193.93,35.3,3966.36,4434.57,0.8,UP,True,False,False,0.0,-0.0158,4093.44,100.49,2.4549,False,1286,2024-12-30,2024-12-30,fe8038e81873cb0d,True,104,0.471154,0.484416,0.254545,0.321836,0.438906,False,False,6,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.443412,4166.99,0.2011,4053.62,4283.54,0.0,False,usdcop/directional_replay_2025_W22.png
2025-W22,2025-05-30,False,4158.63,transition,frozen_pre_2025,25,swing,2025-07-04,False,0.572383,0.55,UP,0.008733,0.8771,4195.1,36.47,3933.34,4474.29,0.8,UP,True,False,False,0.0,-0.038526,4001.46,193.64,4.8393,False,1281,2024-12-30,2024-12-30,10d56131505b0874,False,104,0.5,0.478788,0.340909,0.312106,0.459697,False,True,3,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.443412,4166.99,0.2011,4053.62,4283.54,0.0,False,usdcop/directional_replay_2025_W22.png
2025-W22,2025-05-30,False,4158.63,transition,frozen_pre_2025,30,swing,2025-07-11,False,0.58617,0.6,DOWN,0.009422,0.9466,4198.0,39.37,3927.52,4487.09,0.8,UP,False,False,False,0.0,-0.039627,3997.06,200.94,5.0271,True,1276,2024-12-30,2024-12-30,f5cc903ce6844b37,False,104,0.451923,0.447037,0.32,0.337597,0.433199,False,False,7,UP,LONG_USD_SHORT_COP,SHADOW,False,5,5|25,0.443412,4166.99,0.2011,4053.62,4283.54,0.0,False,usdcop/directional_replay_2025_W22.png
